unit,cycle,setting_1,setting_2,setting_3,s_1,s_2,s_3,s_4,s_5,s_6,s_7,s_8,s_9,s_10,s_11,s_12,s_13,s_14,s_15,s_16,s_17,s_18,s_19,s_20,s_21
5,54,-0.0,0.0004,100.0,518.67,642.05,1587.21,1404.47,14.62,21.61,553.82,2388.04,9060.55,1.3,47.2,522.41,2387.99,8143.83,8.4077,0.03,392,2388,100.0,39.14,23.3779
5,55,0.0015,0.0005,100.0,518.67,642.39,1585.47,1402.14,14.62,21.61,555.13,2388.05,9058.37,1.3,47.27,522.53,2388.04,8143.25,8.3867,0.03,391,2388,100.0,39.03,23.361
5,56,0.0025,-0.0001,100.0,518.67,641.84,1594.8,1400.09,14.62,21.61,554.56,2388.03,9060.69,1.3,47.24,522.17,2388.06,8142.39,8.3773,0.03,391,2388,100.0,39.05,23.4804
5,57,-0.001,-0.0002,100.0,518.67,642.07,1588.43,1403.02,14.62,21.6,554.46,2387.99,9059.16,1.3,47.24,522.53,2387.98,8140.38,8.4359,0.03,391,2388,100.0,39.01,23.3395
5,58,-0.0005,-0.0003,100.0,518.67,641.54,1581.07,1404.84,14.62,21.61,554.91,2388.01,9067.14,1.3,47.2,522.37,2388.01,8146.07,8.4195,0.03,391,2388,100.0,39.07,23.397
5,59,0.0037,-0.0003,100.0,518.67,642.73,1578.48,1394.31,14.62,21.61,555.39,2387.98,9061.44,1.3,47.14,522.25,2388.0,8146.97,8.3792,0.03,391,2388,100.0,38.97,23.473
5,60,0.0038,0.0004,100.0,518.67,642.09,1582.07,1385.38,14.62,21.61,554.26,2388.01,9056.05,1.3,47.16,522.1,2387.98,8139.73,8.3944,0.03,391,2388,100.0,38.96,23.4245
5,61,-0.0024,0.0003,100.0,518.67,642.56,1582.39,1399.23,14.62,21.61,555.31,2388.01,9047.95,1.3,47.05,521.91,2388.04,8138.21,8.4225,0.03,391,2388,100.0,38.98,23.4891
5,62,0.0007,0.0001,100.0,518.67,641.94,1584.06,1398.82,14.62,21.61,553.74,2387.99,9064.28,1.3,47.11,522.27,2388.06,8140.16,8.3812,0.03,391,2388,100.0,38.95,23.4696
5,63,0.0008,0.0003,100.0,518.67,641.73,1583.98,1401.57,14.62,21.61,555.85,2388.03,9055.94,1.3,47.28,522.23,2388.0,8139.18,8.4171,0.03,390,2388,100.0,39.15,23.3801
5,64,-0.0012,-0.0002,100.0,518.67,642.63,1583.14,1394.22,14.62,21.61,554.45,2388.03,9055.31,1.3,47.23,522.71,2388.05,8140.35,8.4014,0.03,392,2388,100.0,39.03,23.4094
5,65,-0.0037,0.0003,100.0,518.67,642.83,1584.4,1396.46,14.62,21.61,553.77,2388.01,9056.48,1.3,47.39,522.79,2388.03,8133.68,8.4044,0.03,393,2388,100.0,39.17,23.3545
5,66,-0.0013,-0.0002,100.0,518.67,642.1,1586.24,1392.4,14.62,21.61,554.68,2388.01,9062.54,1.3,47.11,522.58,2388.0,8141.01,8.3854,0.03,391,2388,100.0,39.04,23.3568
5,67,-0.0054,0.0003,100.0,518.67,642.03,1586.89,1397.51,14.62,21.61,554.5,2388.08,9061.86,1.3,47.3,522.09,2388.04,8138.09,8.3887,0.03,391,2388,100.0,38.91,23.498
5,68,-0.0011,-0.0,100.0,518.67,641.89,1583.92,1394.47,14.62,21.61,554.69,2388.01,9058.4,1.3,47.25,521.69,2388.03,8137.73,8.4286,0.03,391,2388,100.0,39.01,23.4556
5,69,-0.0033,0.0004,100.0,518.67,642.13,1579.69,1397.51,14.62,21.6,554.2,2387.99,9061.41,1.3,47.16,522.44,2388.02,8145.38,8.3886,0.03,391,2388,100.0,39.14,23.3892
5,70,0.0009,0.0,100.0,518.67,642.1,1586.0,1393.02,14.62,21.61,554.39,2388.0,9057.18,1.3,47.19,521.83,2388.01,8137.85,8.3917,0.03,393,2388,100.0,38.93,23.3153
5,71,-0.0005,-0.0002,100.0,518.67,641.69,1585.34,1398.0,14.62,21.61,554.3,2388.04,9056.53,1.3,47.28,522.31,2387.99,8137.22,8.3747,0.03,391,2388,100.0,39.01,23.3805
5,72,0.0039,-0.0002,100.0,518.67,642.37,1581.77,1399.26,14.62,21.61,553.89,2387.98,9059.94,1.3,47.15,522.73,2388.05,8140.06,8.4142,0.03,392,2388,100.0,39.03,23.5492
5,73,-0.0041,-0.0001,100.0,518.67,642.14,1583.51,1403.32,14.62,21.61,554.75,2388.03,9059.96,1.3,47.42,522.49,2387.97,8135.74,8.4226,0.03,393,2388,100.0,38.98,23.3412
5,74,-0.0014,0.0001,100.0,518.67,642.01,1581.46,1399.2,14.62,21.61,555.01,2388.02,9059.29,1.3,47.21,522.38,2388.05,8144.72,8.4388,0.03,393,2388,100.0,39.06,23.4445
5,75,0.0006,-0.0002,100.0,518.67,642.12,1590.37,1391.84,14.62,21.61,554.67,2388.0,9052.35,1.3,47.24,522.07,2388.04,8138.52,8.4189,0.03,391,2388,100.0,39.11,23.3167
5,76,0.0011,-0.0,100.0,518.67,642.05,1580.06,1401.94,14.62,21.61,555.13,2387.95,9060.82,1.3,47.22,521.93,2388.01,8142.68,8.3839,0.03,392,2388,100.0,39.06,23.4027
5,77,-0.0019,0.0002,100.0,518.67,641.95,1585.39,1403.32,14.62,21.61,554.59,2388.02,9058.22,1.3,47.43,522.02,2387.99,8140.47,8.4138,0.03,392,2388,100.0,39.1,23.3408
5,78,0.0036,0.0005,100.0,518.67,642.06,1583.91,1401.57,14.62,21.61,555.08,2388.04,9062.33,1.3,47.41,523.05,2388.05,8140.82,8.4342,0.03,391,2388,100.0,39.08,23.4181
5,79,0.0025,0.0003,100.0,518.67,642.27,1589.1,1394.55,14.62,21.61,554.85,2387.96,9063.95,1.3,47.44,522.55,2387.99,8140.27,8.406,0.03,391,2388,100.0,39.11,23.3488
5,80,-0.0012,-0.0003,100.0,518.67,642.44,1579.36,1398.92,14.62,21.61,554.28,2388.06,9062.42,1.3,47.3,522.23,2388.02,8141.09,8.4314,0.03,393,2388,100.0,38.83,23.3894
5,81,0.0037,0.0005,100.0,518.67,641.6,1583.3,1393.87,14.62,21.61,554.79,2388.05,9057.91,1.3,47.18,522.5,2388.05,8140.84,8.4228,0.03,391,2388,100.0,39.0,23.3643
5,82,-0.0005,0.0004,100.0,518.67,642.3,1583.22,1396.97,14.62,21.61,554.64,2388.05,9059.54,1.3,47.29,521.92,2388.06,8141.95,8.4123,0.03,392,2388,100.0,38.96,23.3693
5,83,0.0006,-0.0001,100.0,518.67,642.12,1581.07,1405.06,14.62,21.61,554.59,2388.01,9050.7,1.3,47.15,522.61,2388.02,8143.05,8.3958,0.03,391,2388,100.0,38.92,23.3189
5,84,-0.0003,-0.0005,100.0,518.67,641.94,1593.71,1398.02,14.62,21.61,553.97,2387.98,9059.7,1.3,46.99,522.63,2388.03,8144.36,8.4214,0.03,392,2388,100.0,39.01,23.3315
5,85,-0.0001,-0.0002,100.0,518.67,642.07,1584.74,1402.9,14.62,21.61,554.42,2388.02,9051.32,1.3,47.27,522.29,2387.99,8138.85,8.4111,0.03,392,2388,100.0,39.07,23.4243
5,86,-0.0005,-0.0002,100.0,518.67,642.05,1581.0,1400.45,14.62,21.61,554.24,2388.04,9056.01,1.3,47.23,522.15,2387.99,8148.9,8.4289,0.03,391,2388,100.0,39.14,23.4041
5,87,-0.0021,-0.0002,100.0,518.67,642.36,1582.83,1398.06,14.62,21.61,553.8,2388.04,9055.64,1.3,47.28,522.34,2388.05,8140.67,8.3956,0.03,393,2388,100.0,38.95,23.4358
5,88,-0.001,-0.0004,100.0,518.67,641.67,1586.68,1394.03,14.62,21.61,554.78,2388.0,9064.43,1.3,47.23,522.45,2388.0,8141.75,8.3859,0.03,390,2388,100.0,39.04,23.3969
5,89,-0.0007,0.0004,100.0,518.67,642.06,1586.62,1406.26,14.62,21.61,554.07,2388.06,9058.05,1.3,47.27,521.89,2388.02,8136.25,8.3979,0.03,392,2388,100.0,39.01,23.3555
5,90,0.0011,-0.0002,100.0,518.67,642.61,1584.59,1393.19,14.62,21.61,554.28,2388.05,9055.32,1.3,47.23,521.65,2388.0,8141.82,8.4134,0.03,392,2388,100.0,38.87,23.3456
5,91,0.0011,0.0001,100.0,518.67,642.38,1578.36,1396.08,14.62,21.61,553.95,2388.04,9058.32,1.3,47.23,522.52,2388.04,8142.77,8.413,0.03,392,2388,100.0,38.92,23.4433
5,92,0.0012,0.0001,100.0,518.67,642.13,1587.5,1403.78,14.62,21.61,554.58,2388.01,9052.2,1.3,47.12,521.98,2388.04,8136.13,8.3906,0.03,392,2388,100.0,39.02,23.3187
5,93,-0.0021,0.0003,100.0,518.67,642.26,1589.21,1402.78,14.62,21.61,554.57,2388.0,9055.54,1.3,47.19,521.62,2387.98,8141.78,8.3754,0.03,391,2388,100.0,39.01,23.2891
5,94,0.0003,0.0005,100.0,518.67,641.83,1585.58,1401.51,14.62,21.61,554.67,2388.0,9047.33,1.3,47.25,522.31,2388.08,8139.16,8.3938,0.03,392,2388,100.0,38.92,23.3598
5,95,0.0006,-0.0,100.0,518.67,642.02,1587.18,1402.75,14.62,21.61,553.9,2388.01,9060.21,1.3,47.28,522.02,2388.04,8146.19,8.4243,0.03,391,2388,100.0,38.9,23.3947
5,96,-0.0008,0.0001,100.0,518.67,641.62,1588.88,1400.96,14.62,21.6,554.49,2388.01,9059.7,1.3,47.25,522.31,2388.05,8138.67,8.4146,0.03,391,2388,100.0,38.98,23.4422
5,97,-0.0004,-0.0002,100.0,518.67,641.59,1587.74,1402.27,14.62,21.61,553.95,2388.03,9054.49,1.3,47.08,522.5,2388.06,8138.41,8.41,0.03,392,2388,100.0,38.9,23.3884
5,98,-0.001,0.0003,100.0,518.67,642.01,1586.71,1400.04,14.62,21.61,554.06,2388.01,9054.32,1.3,47.24,521.64,2387.97,8140.68,8.4021,0.03,393,2388,100.0,39.1,23.4089
5,99,0.0018,-0.0,100.0,518.67,642.49,1584.81,1396.48,14.62,21.61,554.14,2388.02,9052.77,1.3,47.32,521.8,2388.0,8134.78,8.4146,0.03,392,2388,100.0,39.03,23.426
5,100,0.0019,-0.0004,100.0,518.67,642.31,1583.01,1401.46,14.62,21.61,554.28,2388.06,9059.05,1.3,47.27,522.54,2388.02,8140.89,8.4014,0.03,393,2388,100.0,39.06,23.2823
5,101,-0.002,-0.0001,100.0,518.67,642.14,1584.36,1398.49,14.62,21.61,553.82,2388.07,9060.85,1.3,47.17,522.25,2388.01,8141.28,8.4204,0.03,393,2388,100.0,38.74,23.4547
5,102,0.0007,0.0002,100.0,518.67,642.49,1580.67,1398.01,14.62,21.61,554.15,2388.02,9064.32,1.3,47.4,521.65,2388.05,8143.09,8.4161,0.03,391,2388,100.0,39.19,23.4207
5,103,-0.0012,-0.0001,100.0,518.67,642.67,1584.99,1399.84,14.62,21.61,554.41,2388.03,9056.29,1.3,47.43,521.95,2388.03,8137.64,8.4107,0.03,391,2388,100.0,38.88,23.3606
5,104,0.0029,-0.0001,100.0,518.67,642.41,1585.26,1400.45,14.62,21.61,554.24,2388.08,9060.88,1.3,47.24,522.47,2388.04,8142.43,8.3898,0.03,392,2388,100.0,38.83,23.3851
5,105,-0.0002,0.0003,100.0,518.67,642.47,1586.74,1408.86,14.62,21.61,554.17,2388.02,9062.64,1.3,47.21,521.74,2388.09,8142.22,8.4091,0.03,392,2388,100.0,38.85,23.3567
5,106,0.0013,-0.0002,100.0,518.67,641.96,1583.93,1393.01,14.62,21.61,554.12,2387.99,9057.53,1.3,47.31,521.96,2388.02,8144.11,8.4046,0.03,391,2388,100.0,38.95,23.4512
5,107,0.0015,0.0001,100.0,518.67,642.14,1593.38,1397.66,14.62,21.61,554.27,2388.01,9060.37,1.3,47.28,522.27,2388.11,8137.18,8.3805,0.03,391,2388,100.0,38.82,23.2176
5,108,0.0013,0.0002,100.0,518.67,642.7,1583.22,1404.0,14.62,21.61,554.01,2388.0,9055.84,1.3,47.34,521.94,2388.04,8140.9,8.3942,0.03,392,2388,100.0,38.83,23.397
5,109,0.0042,0.0001,100.0,518.67,643.08,1582.4,1405.53,14.62,21.61,553.04,2388.04,9055.67,1.3,47.32,521.92,2388.07,8136.08,8.4,0.03,392,2388,100.0,39.1,23.3306
5,110,0.0017,-0.0,100.0,518.67,642.49,1581.67,1406.44,14.62,21.61,554.61,2388.01,9061.05,1.3,47.29,521.99,2388.03,8140.37,8.404,0.03,394,2388,100.0,39.1,23.4374
5,111,-0.0006,0.0002,100.0,518.67,642.23,1584.1,1402.75,14.62,21.61,554.68,2388.11,9052.89,1.3,47.21,522.09,2388.07,8142.92,8.4004,0.03,392,2388,100.0,39.04,23.3743
5,112,-0.002,-0.0003,100.0,518.67,642.44,1583.79,1399.63,14.62,21.61,554.69,2388.05,9061.48,1.3,47.25,521.73,2388.06,8136.81,8.4335,0.03,392,2388,100.0,39.04,23.3427
5,113,0.0011,0.0005,100.0,518.67,642.5,1587.77,1402.77,14.62,21.61,554.21,2388.02,9054.84,1.3,47.1,521.92,2388.06,8145.77,8.447,0.03,392,2388,100.0,38.92,23.3275
5,114,-0.0064,-0.0001,100.0,518.67,642.64,1581.43,1398.04,14.62,21.61,554.15,2388.03,9061.87,1.3,47.29,521.62,2388.0,8139.4,8.4335,0.03,391,2388,100.0,38.98,23.4198
5,115,0.002,-0.0002,100.0,518.67,642.42,1590.57,1406.55,14.62,21.61,553.66,2388.09,9062.11,1.3,47.26,522.4,2388.07,8138.84,8.4546,0.03,391,2388,100.0,38.81,23.3992
5,116,-0.0001,-0.0003,100.0,518.67,642.27,1582.6,1404.02,14.62,21.61,554.08,2388.02,9055.08,1.3,47.22,522.1,2388.06,8143.58,8.4009,0.03,393,2388,100.0,39.05,23.3602
5,117,-0.0024,0.0002,100.0,518.67,641.66,1580.73,1402.04,14.62,21.61,554.14,2388.07,9057.87,1.3,47.53,522.13,2388.03,8139.01,8.4169,0.03,392,2388,100.0,38.98,23.2915
5,118,0.0024,0.0001,100.0,518.67,642.48,1596.13,1410.88,14.62,21.61,553.87,2388.08,9055.32,1.3,47.55,521.83,2388.09,8140.35,8.4089,0.03,392,2388,100.0,38.92,23.2982
5,119,-0.0006,0.0005,100.0,518.67,642.04,1586.91,1400.63,14.62,21.61,554.81,2388.08,9054.08,1.3,47.33,522.3,2388.04,8144.51,8.431,0.03,393,2388,100.0,38.84,23.3185
5,120,0.0009,0.0002,100.0,518.67,642.42,1590.87,1399.53,14.62,21.61,553.43,2388.09,9059.88,1.3,47.47,521.73,2388.08,8138.69,8.4469,0.03,392,2388,100.0,38.78,23.3962
5,121,0.0,0.0002,100.0,518.67,642.41,1585.41,1408.52,14.62,21.61,553.57,2388.02,9054.79,1.3,47.21,522.11,2388.09,8141.36,8.3894,0.03,391,2388,100.0,38.98,23.3615
5,122,0.0018,-0.0004,100.0,518.67,642.65,1586.4,1403.29,14.62,21.61,553.72,2388.05,9052.71,1.3,47.31,521.64,2388.07,8138.32,8.4135,0.03,392,2388,100.0,38.92,23.2848
5,123,0.0002,-0.0002,100.0,518.67,642.83,1583.42,1403.3,14.62,21.61,554.02,2388.08,9062.02,1.3,47.5,522.34,2388.08,8138.45,8.4287,0.03,390,2388,100.0,38.98,23.3395
5,124,0.002,0.0003,100.0,518.67,642.37,1593.74,1402.63,14.62,21.61,553.41,2388.02,9052.93,1.3,47.53,521.76,2388.08,8137.33,8.4552,0.03,391,2388,100.0,38.85,23.3267
5,125,-0.002,-0.0004,100.0,518.67,642.33,1588.2,1407.86,14.62,21.61,553.76,2388.06,9055.39,1.3,47.45,522.18,2388.07,8141.35,8.4164,0.03,393,2388,100.0,38.81,23.3373
5,126,-0.0005,-0.0003,100.0,518.67,642.29,1594.64,1401.12,14.62,21.61,553.87,2388.06,9052.59,1.3,47.38,521.52,2388.04,8139.52,8.4436,0.03,392,2388,100.0,38.96,23.4186
5,127,0.0011,0.0005,100.0,518.67,642.35,1590.64,1405.3,14.62,21.61,553.63,2388.11,9045.59,1.3,47.44,522.24,2388.03,8134.49,8.4626,0.03,392,2388,100.0,38.97,23.3704
5,128,-0.0023,0.0004,100.0,518.67,642.42,1583.2,1406.16,14.62,21.61,554.19,2388.08,9051.23,1.3,47.53,521.76,2388.03,8137.33,8.4498,0.03,394,2388,100.0,38.98,23.256
5,129,0.0007,0.0005,100.0,518.67,642.56,1591.74,1407.17,14.62,21.61,553.48,2388.01,9056.6,1.3,47.32,521.65,2388.01,8141.52,8.4792,0.03,394,2388,100.0,38.89,23.2536
5,130,-0.0021,-0.0003,100.0,518.67,642.62,1588.16,1405.62,14.62,21.61,554.28,2388.1,9049.86,1.3,47.39,521.59,2388.09,8137.08,8.4473,0.03,392,2388,100.0,38.8,23.3852
5,131,-0.0,0.0004,100.0,518.67,642.68,1581.99,1401.06,14.62,21.61,553.82,2388.04,9060.53,1.3,47.35,522.21,2388.06,8137.08,8.4291,0.03,393,2388,100.0,38.84,23.3192
5,132,0.0013,0.0004,100.0,518.67,642.57,1587.89,1407.78,14.62,21.61,553.76,2388.1,9061.63,1.3,47.51,522.03,2388.06,8137.41,8.4315,0.03,395,2388,100.0,38.76,23.3855
5,133,-0.0022,-0.0002,100.0,518.67,642.45,1591.23,1407.81,14.62,21.61,553.29,2388.01,9060.85,1.3,47.32,521.79,2388.04,8134.34,8.4248,0.03,393,2388,100.0,38.88,23.2994
5,134,-0.0012,0.0003,100.0,518.67,642.49,1584.52,1403.54,14.62,21.61,553.57,2388.11,9060.24,1.3,47.48,521.79,2388.07,8140.99,8.4671,0.03,394,2388,100.0,38.82,23.31
5,135,0.0018,0.0001,100.0,518.67,642.7,1591.82,1408.71,14.62,21.61,553.13,2388.14,9062.37,1.3,47.53,521.26,2388.09,8134.32,8.4172,0.03,392,2388,100.0,38.96,23.35
5,136,-0.0043,-0.0001,100.0,518.67,642.01,1587.17,1404.88,14.62,21.61,553.48,2388.1,9056.93,1.3,47.52,521.63,2388.08,8138.01,8.3974,0.03,393,2388,100.0,38.9,23.4343
5,137,0.0034,0.0003,100.0,518.67,642.81,1592.97,1400.54,14.62,21.61,553.41,2388.12,9058.22,1.3,47.24,521.84,2388.05,8137.38,8.4076,0.03,393,2388,100.0,38.88,23.2543
5,138,0.0029,0.0001,100.0,518.67,642.8,1590.02,1407.31,14.62,21.61,554.0,2388.09,9054.24,1.3,47.42,521.53,2388.1,8136.15,8.416,0.03,394,2388,100.0,38.82,23.4284
5,139,-0.0003,0.0003,100.0,518.67,642.39,1593.41,1408.78,14.62,21.61,553.99,2388.05,9052.81,1.3,47.33,521.64,2388.03,8136.33,8.4403,0.03,391,2388,100.0,38.94,23.3745
5,140,-0.002,0.0005,100.0,518.67,642.9,1588.79,1409.02,14.62,21.61,552.64,2388.1,9056.61,1.3,47.32,521.59,2388.12,8137.79,8.3891,0.03,392,2388,100.0,38.9,23.3621
5,141,-0.0001,0.0001,100.0,518.67,642.87,1583.88,1405.77,14.62,21.61,553.13,2388.11,9053.88,1.3,47.46,521.2,2388.04,8138.32,8.4583,0.03,391,2388,100.0,38.72,23.334
5,142,0.0006,-0.0002,100.0,518.67,642.47,1582.96,1405.23,14.62,21.61,553.58,2388.12,9053.05,1.3,47.41,521.71,2388.11,8136.78,8.4183,0.03,390,2388,100.0,39.04,23.3611
5,143,0.0022,0.0002,100.0,518.67,642.57,1589.81,1410.72,14.62,21.61,553.69,2388.05,9058.93,1.3,47.37,521.45,2388.07,8138.35,8.4377,0.03,391,2388,100.0,38.84,23.2544
5,144,-0.0055,-0.0004,100.0,518.67,642.3,1592.34,1404.68,14.62,21.61,553.48,2388.07,9061.6,1.3,47.42,521.6,2388.1,8139.16,8.4246,0.03,392,2388,100.0,38.86,23.2877
5,145,0.0028,0.0004,100.0,518.67,642.66,1587.95,1409.08,14.62,21.61,552.64,2388.11,9056.34,1.3,47.49,521.06,2388.11,8134.63,8.4536,0.03,393,2388,100.0,38.77,23.3346
5,146,-0.0019,0.0003,100.0,518.67,642.57,1587.37,1413.98,14.62,21.61,553.97,2388.1,9057.26,1.3,47.35,521.85,2388.08,8133.99,8.4528,0.03,393,2388,100.0,38.76,23.2934
5,147,0.0022,0.0003,100.0,518.67,642.61,1599.41,1404.16,14.62,21.61,553.91,2388.09,9058.2,1.3,47.53,521.25,2388.09,8135.2,8.4399,0.03,392,2388,100.0,38.78,23.3484
5,148,-0.0006,0.0003,100.0,518.67,642.18,1596.58,1403.25,14.62,21.61,553.99,2388.13,9058.84,1.3,47.41,522.1,2388.07,8139.7,8.4509,0.03,392,2388,100.0,38.95,23.4345
5,149,-0.0025,0.0002,100.0,518.67,641.74,1588.64,1401.73,14.62,21.61,553.2,2388.1,9055.97,1.3,47.55,521.68,2388.07,8139.56,8.4466,0.03,391,2388,100.0,38.93,23.3748
5,150,0.0006,0.0002,100.0,518.67,642.85,1585.12,1408.9,14.62,21.61,553.08,2388.11,9050.68,1.3,47.41,521.43,2388.11,8139.43,8.4223,0.03,392,2388,100.0,38.87,23.2904
5,151,-0.0002,-0.0004,100.0,518.67,642.34,1589.76,1405.72,14.62,21.61,553.13,2388.08,9062.71,1.3,47.6,521.12,2388.12,8132.95,8.4083,0.03,394,2388,100.0,38.84,23.2111
5,152,0.0033,0.0004,100.0,518.67,642.81,1594.63,1414.24,14.62,21.61,553.03,2388.11,9046.93,1.3,47.51,521.32,2388.05,8135.97,8.4024,0.03,393,2388,100.0,38.79,23.185
5,153,0.0042,-0.0004,100.0,518.67,642.49,1592.25,1411.69,14.62,21.61,553.21,2388.18,9048.42,1.3,47.58,521.64,2388.07,8137.01,8.4166,0.03,393,2388,100.0,38.94,23.3845
5,154,0.0027,-0.0005,100.0,518.67,642.81,1587.31,1411.37,14.62,21.61,553.77,2388.12,9064.32,1.3,47.59,520.98,2388.12,8135.9,8.457,0.03,392,2388,100.0,38.74,23.271
5,155,-0.004,0.0003,100.0,518.67,642.41,1593.61,1414.39,14.62,21.61,552.93,2388.16,9058.45,1.3,47.61,521.63,2388.12,8140.33,8.4474,0.03,394,2388,100.0,38.68,23.3304
5,156,-0.0014,-0.0003,100.0,518.67,642.62,1587.39,1407.79,14.62,21.61,552.5,2388.12,9051.28,1.3,47.32,521.84,2388.09,8136.03,8.4286,0.03,394,2388,100.0,38.88,23.286
5,157,-0.0005,0.0002,100.0,518.67,642.67,1591.15,1403.71,14.62,21.61,553.46,2388.13,9064.23,1.3,47.48,521.22,2388.11,8134.52,8.4353,0.03,392,2388,100.0,38.79,23.3253
5,158,-0.0014,0.0004,100.0,518.67,642.81,1595.43,1409.77,14.62,21.61,552.78,2388.1,9066.83,1.3,47.5,521.16,2388.09,8144.74,8.4867,0.03,393,2388,100.0,38.89,23.344
5,159,-0.001,-0.0003,100.0,518.67,642.69,1588.73,1410.9,14.62,21.61,553.89,2388.14,9048.98,1.3,47.74,521.49,2388.13,8132.37,8.4081,0.03,394,2388,100.0,38.8,23.2438
5,160,0.0008,-0.0001,100.0,518.67,642.21,1582.66,1405.82,14.62,21.61,552.02,2388.11,9059.41,1.3,47.55,521.34,2388.15,8139.45,8.478,0.03,391,2388,100.0,38.83,23.21
5,161,-0.0056,0.0003,100.0,518.67,642.57,1590.05,1405.02,14.62,21.61,553.33,2388.1,9044.73,1.3,47.53,521.41,2388.13,8131.91,8.4405,0.03,392,2388,100.0,38.69,23.3172
5,162,0.0021,-0.0,100.0,518.67,643.15,1590.92,1407.59,14.62,21.61,553.72,2388.12,9053.58,1.3,47.68,520.69,2388.17,8140.16,8.4652,0.03,394,2388,100.0,38.78,23.3655
5,163,0.0007,0.0001,100.0,518.67,642.53,1590.72,1407.04,14.62,21.61,553.55,2388.14,9057.0,1.3,47.59,521.06,2388.14,8136.48,8.4241,0.03,394,2388,100.0,38.87,23.2554
5,164,-0.0023,-0.0001,100.0,518.67,642.81,1583.95,1412.74,14.62,21.61,553.29,2388.14,9057.57,1.3,47.65,521.69,2388.19,8131.5,8.4522,0.03,395,2388,100.0,38.64,23.2159
5,165,-0.0009,0.0,100.0,518.67,642.67,1586.47,1407.76,14.62,21.61,553.42,2388.11,9052.85,1.3,47.75,521.16,2388.1,8132.92,8.4588,0.03,394,2388,100.0,38.58,23.2129
5,166,-0.0023,-0.0002,100.0,518.67,642.57,1593.42,1417.41,14.62,21.61,552.36,2388.14,9054.7,1.3,47.66,521.21,2388.14,8136.83,8.4251,0.03,393,2388,100.0,38.8,23.2126
5,167,0.0007,0.0003,100.0,518.67,642.86,1591.46,1414.32,14.62,21.61,553.0,2388.14,9049.43,1.3,47.47,520.87,2388.14,8133.87,8.4458,0.03,393,2388,100.0,38.91,23.2026
5,168,0.0055,-0.0003,100.0,518.67,642.98,1594.13,1412.93,14.62,21.61,552.65,2388.17,9052.49,1.3,47.67,521.2,2388.16,8130.77,8.4667,0.03,393,2388,100.0,38.94,23.2552
5,169,0.0017,0.0001,100.0,518.67,642.84,1585.78,1403.88,14.62,21.61,553.4,2388.16,9047.15,1.3,47.76,521.19,2388.17,8123.98,8.4953,0.03,393,2388,100.0,38.71,23.2688
5,170,0.005,-0.0001,100.0,518.67,642.81,1589.89,1412.77,14.62,21.61,552.59,2388.16,9045.84,1.3,47.8,521.21,2388.12,8131.18,8.4721,0.03,393,2388,100.0,38.61,23.2684
5,171,-0.0035,0.0005,100.0,518.67,642.37,1585.29,1411.24,14.62,21.61,553.19,2388.09,9047.27,1.3,47.66,520.99,2388.13,8138.2,8.4738,0.03,395,2388,100.0,38.68,23.2561
5,172,0.0009,0.0002,100.0,518.67,642.66,1591.03,1413.07,14.62,21.61,552.84,2388.17,9054.24,1.3,47.81,520.84,2388.17,8130.83,8.4349,0.03,392,2388,100.0,38.61,23.2104
5,173,-0.0011,0.0005,100.0,518.67,642.96,1588.47,1411.13,14.62,21.61,552.86,2388.12,9053.04,1.3,47.88,520.16,2388.18,8136.71,8.4951,0.03,394,2388,100.0,38.63,23.2776
5,174,-0.0004,-0.0002,100.0,518.67,642.7,1595.95,1406.24,14.62,21.61,552.8,2388.18,9056.94,1.3,47.71,520.84,2388.18,8129.43,8.458,0.03,393,2388,100.0,38.55,23.1986
5,175,-0.0008,0.0003,100.0,518.67,642.95,1596.25,1419.57,14.62,21.61,552.47,2388.13,9054.89,1.3,47.88,520.68,2388.19,8135.03,8.5045,0.03,396,2388,100.0,38.68,23.1496
5,176,0.0004,0.0002,100.0,518.67,642.77,1591.42,1416.66,14.62,21.61,553.72,2388.16,9053.47,1.3,47.64,520.94,2388.18,8131.37,8.4794,0.03,395,2388,100.0,38.8,23.1145
5,177,0.0005,-0.0,100.0,518.67,643.28,1592.61,1421.41,14.62,21.61,552.83,2388.14,9045.57,1.3,47.79,520.57,2388.19,8131.23,8.4832,0.03,395,2388,100.0,38.7,23.1349
5,178,0.0021,-0.0003,100.0,518.67,642.66,1591.47,1409.55,14.62,21.61,552.53,2388.16,9054.78,1.3,47.82,520.81,2388.13,8134.12,8.4876,0.03,393,2388,100.0,38.64,23.1644
5,179,-0.0044,0.0004,100.0,518.67,643.06,1592.67,1413.77,14.62,21.61,552.49,2388.2,9052.03,1.3,47.9,520.69,2388.19,8133.49,8.4557,0.03,396,2388,100.0,38.67,23.2033
5,180,0.0026,0.0005,100.0,518.67,642.91,1591.41,1418.16,14.62,21.61,552.72,2388.16,9056.23,1.3,47.73,520.89,2388.16,8127.95,8.4677,0.03,392,2388,100.0,38.66,23.0835
6,1,0.0008,-0.0004,100.0,518.67,641.75,1583.01,1397.41,14.62,21.59,553.87,2387.94,9049.97,1.3,47.17,522.48,2387.99,8133.49,8.3957,0.03,392,2388,100.0,38.99,23.5148
6,2,-0.0015,0.0001,100.0,518.67,642.14,1575.01,1396.68,14.62,21.58,554.16,2387.97,9052.39,1.3,47.19,521.46,2387.99,8133.47,8.3708,0.03,391,2388,100.0,39.03,23.344
