unit,cycle,setting_1,setting_2,setting_3,s_1,s_2,s_3,s_4,s_5,s_6,s_7,s_8,s_9,s_10,s_11,s_12,s_13,s_14,s_15,s_16,s_17,s_18,s_19,s_20,s_21
5,116,24.9994,0.621,60.0,462.54,536.87,1261.45,1049.63,7.05,9.03,176.27,1915.41,8015.34,0.94,36.68,164.91,2028.28,7877.7,10.9474,0.02,307,1915,84.93,14.44,8.5536
5,117,20.0053,0.7006,100.0,491.19,607.53,1492.78,1248.47,9.35,13.66,334.18,2323.92,8722.48,1.08,44.34,314.82,2388.1,8066.61,9.2383,0.02,367,2324,100.0,24.52,14.6881
5,118,0.0008,0.0,100.0,518.67,642.39,1590.54,1401.34,14.62,21.61,553.3,2388.06,9063.91,1.3,47.44,521.39,2388.07,8139.31,8.4594,0.03,393,2388,100.0,38.77,23.2332
5,119,24.9995,0.62,60.0,462.54,536.39,1262.17,1047.03,7.05,9.02,175.23,1915.37,8011.23,0.94,36.94,164.42,2028.27,7878.4,10.9081,0.02,307,1915,84.93,14.3,8.6235
5,120,0.0018,0.0008,100.0,518.67,642.49,1585.28,1407.37,14.62,21.61,553.07,2388.13,9066.53,1.3,47.42,522.01,2388.05,8144.26,8.4253,0.03,391,2388,100.0,38.94,23.3897
5,121,35.0021,0.84,100.0,449.44,555.14,1371.2,1129.57,5.48,8.0,194.39,2223.08,8352.16,1.02,41.92,182.86,2388.03,8072.9,9.3151,0.02,335,2223,100.0,14.87,8.9309
5,122,42.0023,0.84,100.0,445.0,549.2,1350.8,1130.3,3.91,5.72,138.45,2211.96,8325.64,1.02,42.12,130.1,2388.06,8087.87,9.3656,0.02,331,2212,100.0,10.53,6.3637
5,123,35.0037,0.8412,100.0,449.44,555.3,1364.49,1121.44,5.48,8.0,194.98,2223.01,8345.53,1.02,42.0,182.52,2388.14,8070.42,9.3045,0.02,335,2223,100.0,14.72,8.9007
5,124,35.0042,0.8401,100.0,449.44,556.18,1369.38,1127.47,5.48,8.0,194.75,2222.95,8353.18,1.02,41.91,183.4,2388.13,8079.16,9.3361,0.02,335,2223,100.0,14.82,8.945
5,125,24.9984,0.62,60.0,462.54,537.22,1259.58,1048.94,7.05,9.03,175.23,1915.42,8015.61,0.94,36.65,164.44,2028.29,7881.57,10.8685,0.02,308,1915,84.93,14.09,8.5439
5,126,35.0061,0.8412,100.0,449.44,555.58,1366.64,1126.8,5.48,8.0,194.51,2223.0,8353.57,1.02,41.97,182.68,2388.05,8071.77,9.3345,0.02,334,2223,100.0,14.71,8.9683
5,127,42.0014,0.84,100.0,445.0,549.56,1357.28,1128.73,3.91,5.71,137.62,2211.9,8318.66,1.02,42.41,130.61,2388.05,8089.59,9.3622,0.02,331,2212,100.0,10.48,6.3897
5,128,42.006,0.84,100.0,445.0,549.3,1353.38,1125.97,3.91,5.71,138.34,2211.98,8322.22,1.02,42.36,131.39,2388.04,8089.81,9.3875,0.02,331,2212,100.0,10.44,6.394
5,129,9.999,0.25,100.0,489.05,604.18,1497.57,1305.77,10.52,15.5,394.25,2318.93,8782.97,1.26,45.56,371.44,2388.12,8129.41,8.6747,0.03,372,2319,100.0,28.58,17.2211
5,130,0.0025,0.0003,100.0,518.67,642.68,1593.53,1403.14,14.62,21.61,553.32,2388.11,9067.3,1.3,47.49,521.82,2388.08,8136.88,8.4564,0.03,393,2388,100.0,38.87,23.3277
5,131,25.0058,0.6219,60.0,462.54,537.07,1262.14,1052.57,7.05,9.03,175.87,1915.41,8007.86,0.94,36.87,164.15,2028.28,7875.81,10.9367,0.02,309,1915,84.93,14.15,8.5444
5,132,35.0069,0.8411,100.0,449.44,556.21,1361.89,1124.91,5.48,8.0,193.96,2223.02,8353.62,1.02,41.64,183.01,2388.14,8068.13,9.3302,0.02,334,2223,100.0,14.8,8.8971
5,133,20.0025,0.7,100.0,491.19,607.15,1482.89,1257.6,9.35,13.66,334.23,2324.0,8725.9,1.08,44.27,315.0,2388.12,8067.29,9.2302,0.02,365,2324,100.0,24.41,14.6986
5,134,42.0067,0.84,100.0,445.0,549.76,1348.67,1129.12,3.91,5.72,138.71,2211.88,8328.86,1.02,42.23,130.26,2388.03,8085.76,9.3598,0.02,330,2212,100.0,10.62,6.4049
5,135,25.0051,0.62,60.0,462.54,537.19,1255.73,1045.26,7.05,9.03,175.45,1915.35,8012.22,0.94,37.04,164.53,2028.28,7872.59,10.9023,0.02,308,1915,84.93,13.99,8.5555
5,136,10.0076,0.25,100.0,489.05,605.01,1504.06,1304.08,10.52,15.49,393.99,2318.93,8788.5,1.26,45.43,370.95,2388.18,8128.36,8.7147,0.03,370,2319,100.0,28.61,17.0093
5,137,25.0034,0.6211,60.0,462.54,537.11,1261.67,1053.31,7.05,9.03,174.55,1915.41,8008.61,0.94,36.8,164.04,2028.21,7873.07,10.907,0.02,308,1915,84.93,14.35,8.5885
5,138,20.0024,0.7013,100.0,491.19,607.84,1484.81,1255.05,9.35,13.66,334.25,2323.99,8731.3,1.07,44.6,314.89,2388.14,8059.59,9.2525,0.02,367,2324,100.0,24.45,14.5763
5,139,0.0014,0.0,100.0,518.67,643.27,1580.94,1408.87,14.62,21.61,552.02,2388.13,9062.61,1.3,47.69,520.89,2388.11,8136.94,8.4744,0.03,393,2388,100.0,38.64,23.248
5,140,35.0051,0.84,100.0,449.44,556.75,1373.75,1131.71,5.48,8.0,195.03,2222.98,8352.1,1.02,42.17,182.99,2388.05,8069.4,9.3612,0.02,335,2223,100.0,14.84,8.8981
5,141,0.0028,0.0,100.0,518.67,642.57,1594.17,1406.35,14.62,21.61,552.67,2388.13,9056.56,1.3,47.51,520.82,2388.14,8136.44,8.469,0.03,392,2388,100.0,38.79,23.1979
5,142,19.9986,0.7,100.0,491.19,607.75,1492.71,1250.69,9.35,13.66,334.55,2324.04,8726.26,1.08,44.62,314.91,2388.17,8064.56,9.2414,0.02,364,2324,100.0,24.19,14.6305
5,143,35.006,0.84,100.0,449.44,555.59,1366.47,1140.65,5.48,8.0,193.9,2222.98,8347.17,1.02,42.35,182.65,2388.1,8074.01,9.3296,0.02,336,2223,100.0,14.77,8.9092
5,144,35.0047,0.8418,100.0,449.44,555.88,1369.39,1133.91,5.48,8.0,194.42,2223.01,8355.85,1.02,42.06,182.8,2388.06,8070.63,9.3364,0.02,335,2223,100.0,14.54,8.9393
5,145,34.9989,0.84,100.0,449.44,555.72,1371.03,1131.67,5.48,8.0,194.7,2223.07,8363.63,1.02,42.03,182.88,2388.13,8070.3,9.2889,0.02,335,2223,100.0,15.02,8.9202
5,146,41.9993,0.84,100.0,445.0,549.9,1356.08,1127.17,3.91,5.71,138.65,2211.82,8324.03,1.02,42.11,129.92,2387.95,8083.56,9.3685,0.02,331,2212,100.0,10.58,6.4421
5,147,10.001,0.2507,100.0,489.05,604.97,1506.04,1319.78,10.52,15.5,394.42,2319.03,8780.5,1.26,45.55,371.57,2388.18,8134.09,8.6763,0.03,371,2319,100.0,28.42,17.0494
5,148,0.0013,0.0,100.0,518.67,642.67,1593.39,1414.51,14.62,21.61,552.4,2388.18,9057.74,1.3,47.74,521.29,2388.18,8143.49,8.4635,0.03,393,2388,100.0,38.73,23.1575
5,149,0.0005,0.0012,100.0,518.67,642.77,1588.34,1406.85,14.62,21.61,553.03,2388.15,9065.13,1.3,47.55,521.18,2388.16,8139.58,8.4295,0.03,394,2388,100.0,38.89,23.2063
5,150,42.003,0.8408,100.0,445.0,550.01,1358.77,1129.73,3.91,5.71,138.17,2211.84,8322.99,1.02,42.27,130.82,2387.91,8083.31,9.3902,0.02,330,2212,100.0,10.58,6.3304
5,151,0.0013,0.0007,100.0,518.67,642.87,1591.03,1418.07,14.62,21.61,553.18,2388.15,9063.19,1.3,47.66,520.99,2388.21,8144.19,8.4478,0.03,395,2388,100.0,38.63,23.2423
5,152,10.003,0.25,100.0,489.05,605.16,1509.99,1322.0,10.52,15.5,393.43,2319.0,8788.86,1.26,45.73,371.4,2388.24,8133.91,8.7193,0.03,370,2319,100.0,28.43,17.0264
5,153,20.0005,0.7011,100.0,491.19,607.53,1487.73,1261.55,9.35,13.66,333.79,2324.11,8724.08,1.08,44.54,314.24,2388.2,8065.72,9.2467,0.03,367,2324,100.0,24.43,14.5927
5,154,20.0012,0.7003,100.0,491.19,607.96,1494.34,1260.84,9.35,13.66,333.86,2324.07,8732.8,1.07,44.58,314.8,2388.17,8064.43,9.2762,0.03,367,2324,100.0,24.43,14.5839
5,155,35.0003,0.84,100.0,449.44,555.71,1369.95,1136.28,5.48,8.0,193.39,2223.0,8347.5,1.02,42.29,182.58,2388.04,8067.48,9.4047,0.02,333,2223,100.0,14.79,8.9036
5,156,41.9987,0.84,100.0,445.0,549.91,1355.87,1136.09,3.91,5.72,138.69,2211.83,8324.71,1.02,42.2,130.09,2387.88,8086.52,9.4318,0.02,334,2212,100.0,10.52,6.3323
5,157,0.002,0.0007,100.0,518.67,643.19,1594.55,1416.5,14.62,21.61,552.4,2388.16,9058.89,1.3,47.83,521.26,2388.22,8139.4,8.4923,0.03,395,2388,100.0,38.69,23.0929
5,158,41.9986,0.842,100.0,445.0,550.61,1358.35,1137.8,3.91,5.72,138.07,2211.85,8323.63,1.02,42.51,130.58,2387.91,8080.6,9.3995,0.02,330,2212,100.0,10.61,6.3657
5,159,10.0044,0.25,100.0,489.05,605.1,1513.0,1320.04,10.52,15.5,394.06,2319.11,8778.69,1.26,45.74,370.65,2388.32,8126.31,8.7023,0.03,371,2319,100.0,28.36,16.9962
5,160,0.0028,0.0017,100.0,518.67,643.15,1609.69,1417.12,14.62,21.61,551.85,2388.21,9065.94,1.3,47.88,519.73,2388.19,8133.96,8.4697,0.03,394,2388,100.0,38.59,23.2509
6,1,25.0064,0.6211,60.0,462.54,537.09,1258.16,1041.7,7.05,9.03,175.61,1915.31,8007.52,0.94,36.66,164.9,2028.18,7875.84,10.9037,0.02,307,1915,84.93,14.07,8.6268
6,2,25.0032,0.62,60.0,462.54,536.66,1256.83,1041.4,7.05,9.02,175.36,1915.38,8011.31,0.94,36.77,164.1,2028.21,7875.92,10.8696,0.02,307,1915,84.93,14.23,8.6235
6,3,42.0066,0.8414,100.0,445.0,549.75,1363.2,1127.34,3.91,5.72,138.29,2211.88,8320.0,1.02,42.08,130.59,2387.97,8086.27,9.3569,0.02,330,2212,100.0,10.61,6.3342
6,4,24.9999,0.622,60.0,462.54,536.51,1256.7,1042.66,7.05,9.03,175.71,1915.33,8002.6,0.94,36.61,164.39,2028.22,7873.32,10.8763,0.02,307,1915,84.93,14.47,8.6078
6,5,10.0073,0.25,100.0,489.05,604.96,1498.66,1303.42,10.52,15.49,394.34,2318.93,8775.97,1.26,45.34,371.62,2388.08,8128.21,8.6487,0.03,368,2319,100.0,28.48,17.0559
6,6,20.0037,0.7,100.0,491.19,607.63,1485.32,1250.26,9.35,13.65,334.72,2323.95,8716.66,1.08,44.39,315.27,2388.1,8059.34,9.2076,0.02,365,2324,100.0,24.63,14.5655
6,7,0.0014,0.0013,100.0,518.67,642.24,1587.84,1408.02,14.62,21.61,553.89,2388.12,9053.62,1.3,47.58,521.74,2388.07,8134.38,8.4077,0.03,395,2388,100.0,38.96,23.317
6,8,42.0045,0.84,100.0,445.0,549.63,1351.06,1125.59,3.91,5.71,139.2,2211.86,8320.52,1.02,42.1,130.7,2387.97,8079.57,9.3255,0.02,331,2212,100.0,10.53,6.3893
6,9,20.0047,0.7,100.0,491.19,607.14,1487.94,1241.06,9.35,13.65,334.39,2323.98,8724.91,1.08,44.35,314.73,2388.06,8061.86,9.2184,0.02,364,2324,100.0,24.49,14.6862
6,10,25.0042,0.6201,60.0,462.54,536.98,1264.11,1046.93,7.05,9.03,175.63,1915.34,8015.64,0.94,36.72,164.54,2028.24,7873.25,10.9212,0.02,307,1915,84.93,14.63,8.567
6,11,25.0069,0.6217,60.0,462.54,536.72,1259.27,1054.46,7.05,9.02,175.86,1915.3,8008.74,0.94,36.77,164.24,2028.2,7874.53,10.9114,0.02,308,1915,84.93,14.33,8.5788
6,12,34.9992,0.84,100.0,449.44,555.85,1366.7,1128.9,5.48,8.0,194.16,2222.92,8344.78,1.02,41.74,183.39,2388.05,8072.21,9.3145,0.02,334,2223,100.0,14.79,8.9672
6,13,42.0024,0.8408,100.0,445.0,549.39,1347.34,1121.4,3.91,5.71,138.56,2211.93,8321.34,1.02,41.96,130.98,2387.96,8084.93,9.3378,0.02,330,2212,100.0,10.66,6.3923
6,14,35.0057,0.84,100.0,449.44,555.6,1363.57,1132.29,5.48,8.0,193.71,2222.91,8349.6,1.02,41.79,183.07,2388.1,8064.27,9.3184,0.02,334,2223,100.0,14.84,8.8915
6,15,41.9989,0.84,100.0,445.0,549.11,1348.22,1121.02,3.91,5.71,138.34,2211.91,8322.1,1.02,42.12,131.07,2388.0,8082.37,9.3627,0.02,331,2212,100.0,10.6,6.3337
6,16,0.0018,0.0,100.0,518.67,642.29,1588.32,1400.48,14.62,21.61,553.74,2388.08,9056.8,1.3,47.55,521.73,2388.07,8133.67,8.43,0.03,393,2388,100.0,38.76,23.2762
6,17,35.0078,0.84,100.0,449.44,555.58,1362.51,1126.37,5.48,8.0,194.06,2222.92,8349.87,1.02,41.62,183.68,2388.07,8064.66,9.3246,0.02,334,2223,100.0,14.82,8.8045
6,18,0.0002,0.0009,100.0,518.67,642.27,1582.94,1401.54,14.62,21.61,553.2,2388.11,9049.48,1.3,47.38,521.59,2388.05,8134.07,8.4427,0.03,391,2388,100.0,38.97,23.3499
6,19,10.0029,0.2515,100.0,489.05,604.56,1495.53,1309.11,10.52,15.49,394.53,2318.95,8772.66,1.26,45.46,371.76,2388.09,8131.84,8.6542,0.03,369,2319,100.0,28.71,17.0765
6,20,0.0024,0.0001,100.0,518.67,642.66,1585.88,1400.3,14.62,21.61,554.08,2388.1,9055.26,1.3,47.55,521.03,2388.13,8135.6,8.4238,0.03,391,2388,100.0,38.81,23.3814
6,21,20.0074,0.7,100.0,491.19,607.4,1484.01,1250.6,9.35,13.66,334.72,2323.91,8721.39,1.08,44.47,315.2,2388.06,8056.14,9.1821,0.02,367,2324,100.0,24.63,14.6179
6,22,25.0034,0.62,60.0,462.54,536.9,1263.33,1046.9,7.05,9.03,175.38,1915.32,8002.75,0.94,36.85,164.17,2028.2,7876.42,10.9065,0.02,307,1915,84.93,14.16,8.5369
6,23,0.0022,0.0,100.0,518.67,642.28,1588.39,1400.28,14.62,21.61,554.04,2388.06,9054.46,1.3,47.38,521.63,2388.05,8135.99,8.4303,0.03,393,2388,100.0,38.97,23.4076
6,24,42.0061,0.8409,100.0,445.0,550.16,1352.74,1123.38,3.91,5.72,138.62,2211.88,8325.51,1.02,42.04,131.16,2387.96,8084.29,9.3697,0.02,331,2212,100.0,10.67,6.2906
6,25,20.0076,0.7002,100.0,491.19,607.37,1489.78,1246.64,9.35,13.65,335.8,2323.94,8725.5,1.08,44.24,314.76,2388.06,8058.91,9.2152,0.02,365,2324,100.0,24.56,14.7929
6,26,24.9985,0.6215,60.0,462.54,536.09,1263.39,1046.82,7.05,9.02,175.64,1915.28,8004.51,0.94,36.76,164.43,2028.18,7875.4,10.8778,0.02,307,1915,84.93,14.24,8.6001
6,27,25.0041,0.62,60.0,462.54,536.8,1257.54,1044.01,7.05,9.03,175.53,1915.28,8006.72,0.94,36.64,164.55,2028.22,7877.07,10.8657,0.02,308,1915,84.93,14.09,8.5952
6,28,42.0007,0.84,100.0,445.0,549.54,1356.63,1123.7,3.91,5.72,139.12,2211.87,8317.31,1.02,42.19,130.72,2387.94,8081.37,9.3632,0.02,331,2212,100.0,10.67,6.3646
6,29,20.0053,0.7002,100.0,491.19,607.49,1483.34,1251.95,9.35,13.66,334.85,2323.97,8720.29,1.08,44.34,314.89,2388.08,8062.0,9.2129,0.02,364,2324,100.0,24.46,14.6844
6,30,42.002,0.8405,100.0,445.0,549.51,1351.9,1122.58,3.91,5.72,139.03,2211.93,8317.8,1.02,42.22,130.56,2387.96,8086.59,9.3823,0.02,332,2212,100.0,10.46,6.3345
6,31,25.0078,0.6203,60.0,462.54,537.22,1264.36,1045.75,7.05,9.03,175.58,1915.27,8003.72,0.94,36.79,164.64,2028.2,7880.72,10.8823,0.02,307,1915,84.93,14.3,8.6164
6,32,42.0033,0.8403,100.0,445.0,549.41,1357.09,1117.6,3.91,5.72,138.41,2211.84,8311.24,1.02,42.17,130.57,2387.94,8086.8,9.3666,0.02,330,2212,100.0,10.6,6.3533
6,33,41.9982,0.84,100.0,445.0,549.21,1347.14,1131.29,3.91,5.72,138.79,2211.87,8316.06,1.02,41.92,130.47,2387.94,8089.35,9.3849,0.02,330,2212,100.0,10.55,6.3115
6,34,0.0022,0.0,100.0,518.67,642.84,1585.9,1406.18,14.62,21.61,554.03,2388.1,9054.5,1.3,47.25,521.65,2388.17,8137.01,8.4425,0.03,392,2388,100.0,39.02,23.3423
6,35,25.0041,0.6203,60.0,462.54,537.05,1261.07,1050.47,7.05,9.03,175.38,1915.33,8008.34,0.94,36.67,164.13,2028.22,7869.8,10.8877,0.02,307,1915,84.93,14.11,8.5685
6,36,20.0,0.7,100.0,491.19,607.84,1483.78,1259.22,9.35,13.66,335.07,2323.94,8720.87,1.08,44.15,315.31,2388.09,8062.74,9.2365,0.02,365,2324,100.0,24.45,14.7448
6,37,42.0031,0.84,100.0,445.0,549.65,1345.55,1124.44,3.91,5.71,138.92,2211.88,8320.61,1.02,42.25,130.3,2387.92,8080.32,9.3291,0.02,330,2212,100.0,10.6,6.2485
6,38,0.0023,0.0,100.0,518.67,642.28,1587.08,1407.24,14.62,21.61,554.08,2388.06,9058.74,1.3,47.37,521.38,2388.12,8134.33,8.4513,0.03,392,2388,100.0,38.92,23.292
6,39,35.0028,0.84,100.0,449.44,555.68,1364.4,1129.94,5.48,8.0,195.06,2222.91,8342.23,1.02,41.98,183.27,2388.05,8062.82,9.3304,0.02,334,2223,100.0,14.95,8.8415
6,40,42.0017,0.8416,100.0,445.0,549.92,1355.04,1120.23,3.91,5.72,138.42,2211.83,8316.09,1.02,41.99,130.45,2387.94,8083.69,9.3543,0.02,330,2212,100.0,10.59,6.3679
6,41,10.0062,0.25,100.0,489.05,604.92,1498.1,1310.48,10.52,15.49,393.99,2318.97,8776.49,1.26,45.38,371.16,2388.18,8135.11,8.6593,0.03,371,2319,100.0,28.52,17.2171
6,42,0.0016,0.0,100.0,518.67,642.8,1591.13,1405.43,14.62,21.61,552.97,2388.1,9053.28,1.3,47.39,521.53,2388.11,8135.66,8.4378,0.03,393,2388,100.0,38.79,23.3207
6,43,20.004,0.7017,100.0,491.19,607.17,1479.3,1249.52,9.35,13.66,335.26,2323.89,8718.83,1.08,44.38,315.57,2388.16,8057.86,9.2194,0.02,364,2324,100.0,24.38,14.6906
6,44,20.0069,0.7013,100.0,491.19,607.79,1480.56,1245.34,9.35,13.65,334.54,2323.95,8724.86,1.08,44.46,314.99,2388.12,8060.71,9.2357,0.02,365,2324,100.0,24.52,14.6846
6,45,25.0074,0.6219,60.0,462.54,537.11,1265.78,1051.21,7.05,9.03,175.98,1915.27,8002.42,0.94,36.8,164.48,2028.2,7873.13,10.8806,0.02,306,1915,84.93,14.13,8.4739
6,46,19.9982,0.7,100.0,491.19,607.71,1481.82,1251.59,9.35,13.66,335.37,2323.93,8722.49,1.08,44.44,315.39,2388.09,8058.09,9.2501,0.02,366,2324,100.0,24.47,14.6605
6,47,9.9993,0.25,100.0,489.05,605.18,1503.96,1305.61,10.52,15.49,393.85,2319.0,8778.23,1.26,45.45,372.07,2388.18,8129.33,8.6495,0.03,370,2319,100.0,28.53,17.1275
6,48,0.0009,0.001,100.0,518.67,642.61,1583.12,1405.51,14.62,21.61,553.57,2388.13,9060.02,1.3,47.44,521.95,2388.09,8134.16,8.428,0.03,394,2388,100.0,39.0,23.3564
6,49,9.9992,0.25,100.0,489.05,604.9,1497.09,1300.98,10.52,15.49,393.96,2318.92,8779.02,1.26,45.32,371.98,2388.15,8129.17,8.6331,0.03,369,2319,100.0,28.64,17.1721
6,50,20.0021,0.7015,100.0,491.19,607.76,1481.97,1250.09,9.35,13.66,334.68,2323.98,8724.33,1.08,44.33,315.21,2388.1,8060.74,9.2362,0.02,365,2324,100.0,24.5,14.6071
6,51,42.0036,0.84,100.0,445.0,549.57,1353.16,1123.01,3.91,5.72,138.39,2211.79,8311.66,1.02,41.94,130.66,2387.86,8080.62,9.3846,0.02,329,2212,100.0,10.63,6.3785
6,52,0.0014,0.0015,100.0,518.67,642.31,1587.19,1407.54,14.62,21.61,553.92,2388.12,9057.75,1.3,47.65,521.01,2388.08,8130.98,8.431,0.03,394,2388,100.0,38.77,23.3381
6,53,42.0013,0.8409,100.0,445.0,549.38,1349.67,1125.71,3.91,5.71,138.78,2211.82,8325.68,1.02,41.95,130.68,2387.98,8088.45,9.373,0.02,330,2212,100.0,10.6,6.4182
6,54,35.0073,0.84,100.0,449.44,555.24,1361.68,1130.86,5.48,8.0,194.71,2222.92,8349.14,1.02,42.15,183.48,2388.0,8061.63,9.3027,0.02,334,2223,100.0,14.79,8.8161
6,55,25.0065,0.6216,60.0,462.54,537.18,1256.91,1051.88,7.05,9.03,175.57,1915.3,8008.16,0.94,36.86,165.01,2028.22,7874.33,10.9064,0.02,308,1915,84.93,14.36,8.5889
6,56,24.9993,0.62,60.0,462.54,537.08,1263.53,1049.35,7.05,9.03,175.87,1915.32,8007.14,0.94,36.79,164.95,2028.17,7878.04,10.9086,0.02,308,1915,84.93,14.24,8.5704
6,57,35.0005,0.84,100.0,449.44,555.76,1362.22,1125.3,5.48,8.0,194.8,2222.9,8344.26,1.02,42.12,182.31,2387.98,8060.96,9.3316,0.02,334,2223,100.0,14.97,8.8295
6,58,20.0069,0.7017,100.0,491.19,607.6,1478.08,1247.59,9.35,13.66,334.5,2323.98,8722.04,1.08,44.49,314.97,2388.13,8059.91,9.2067,0.02,367,2324,100.0,24.34,14.743
6,59,35.0012,0.84,100.0,449.44,555.65,1369.59,1129.14,5.48,8.0,194.51,2222.94,8343.74,1.02,41.81,182.93,2388.02,8066.64,9.3662,0.02,334,2223,100.0,14.76,8.822
6,60,25.0063,0.62,60.0,462.54,536.64,1259.0,1046.39,7.05,9.03,175.22,1915.31,8001.78,0.94,36.67,164.82,2028.2,7869.71,10.9062,0.02,307,1915,84.93,14.22,8.6245
6,61,35.0061,0.84,100.0,449.44,556.52,1369.59,1132.45,5.48,8.0,194.63,2222.88,8345.79,1.02,42.07,182.93,2387.99,8065.11,9.3529,0.02,334,2223,100.0,14.97,8.9432
6,62,41.9998,0.84,100.0,445.0,549.38,1347.24,1129.07,3.91,5.72,138.74,2211.86,8319.24,1.02,42.19,130.69,2387.9,8081.25,9.3844,0.02,330,2212,100.0,10.63,6.4073
6,63,25.0052,0.62,60.0,462.54,536.23,1261.9,1052.49,7.05,9.02,175.29,1915.29,8011.54,0.94,36.55,165.15,2028.22,7868.47,10.9235,0.02,309,1915,84.93,14.33,8.5927
6,64,35.0048,0.84,100.0,449.44,555.27,1370.78,1130.13,5.48,8.0,194.89,2222.9,8341.27,1.02,41.89,183.06,2388.0,8070.09,9.3126,0.02,333,2223,100.0,14.68,8.9371
6,65,25.0015,0.6214,60.0,462.54,536.71,1254.4,1046.8,7.05,9.03,175.76,1915.3,8015.14,0.94,36.87,164.75,2028.21,7871.51,10.9064,0.02,307,1915,84.93,14.15,8.4741
6,66,0.0004,0.0,100.0,518.67,642.54,1590.38,1400.86,14.62,21.61,553.34,2388.09,9058.82,1.3,47.55,521.96,2388.1,8137.88,8.4682,0.03,394,2388,100.0,38.76,23.2348
6,67,42.0046,0.84,100.0,445.0,549.71,1351.56,1128.62,3.91,5.71,138.76,2211.92,8314.6,1.02,42.25,130.76,2387.86,8083.58,9.3575,0.02,330,2212,100.0,10.61,6.3321
6,68,10.0069,0.25,100.0,489.05,604.83,1497.13,1313.35,10.52,15.49,394.12,2318.92,8774.59,1.26,45.39,371.44,2388.16,8124.33,8.6371,0.03,370,2319,100.0,28.56,17.1504
6,69,10.0037,0.25,100.0,489.05,604.59,1503.05,1314.86,10.52,15.49,394.76,2318.96,8776.13,1.26,45.34,371.78,2388.12,8125.32,8.6406,0.03,368,2319,100.0,28.39,17.129
6,70,0.0009,0.0013,100.0,518.67,642.3,1590.05,1404.26,14.62,21.61,553.26,2388.15,9061.92,1.3,47.36,521.29,2388.09,8133.49,8.4311,0.03,392,2388,100.0,38.87,23.2739
6,71,42.0075,0.8409,100.0,445.0,549.46,1352.44,1126.71,3.91,5.71,138.78,2211.86,8315.8,1.02,41.99,130.64,2387.87,8078.37,9.4164,0.02,330,2212,100.0,10.64,6.3615
6,72,9.9985,0.25,100.0,489.05,604.76,1506.75,1306.22,10.52,15.49,394.84,2318.96,8781.58,1.26,45.47,371.0,2388.19,8131.94,8.6146,0.03,368,2319,100.0,28.47,17.1988
6,73,20.0057,0.7013,100.0,491.19,607.72,1481.23,1253.77,9.35,13.65,335.25,2323.95,8716.71,1.08,44.54,315.13,2388.08,8062.26,9.2332,0.02,367,2324,100.0,24.57,14.665
6,74,10.0077,0.25,100.0,489.05,604.78,1505.67,1312.03,10.52,15.49,395.67,2318.91,8786.67,1.26,45.52,371.7,2388.11,8129.87,8.6549,0.03,369,2319,100.0,28.56,17.117
6,75,42.003,0.8412,100.0,445.0,549.75,1353.62,1123.08,3.91,5.72,138.61,2211.82,8322.06,1.02,41.96,130.51,2387.9,8084.33,9.3838,0.02,331,2212,100.0,10.65,6.3402
6,76,35.0003,0.84,100.0,449.44,555.82,1363.76,1132.78,5.48,8.0,193.87,2222.91,8344.47,1.02,41.94,182.72,2387.99,8063.74,9.2853,0.02,334,2223,100.0,14.87,9.0091
6,77,42.0012,0.84,100.0,445.0,549.67,1352.54,1131.78,3.91,5.71,138.81,2211.81,8321.75,1.02,42.05,130.61,2387.89,8085.33,9.3828,0.02,330,2212,100.0,10.38,6.4679
6,78,0.0029,0.0014,100.0,518.67,642.54,1592.55,1401.17,14.62,21.61,552.96,2388.17,9057.13,1.3,47.46,521.47,2388.09,8130.33,8.4624,0.03,392,2388,100.0,38.81,23.3563
6,79,25.0004,0.6217,60.0,462.54,537.02,1266.74,1055.94,7.05,9.03,176.02,1915.34,8015.18,0.94,36.85,165.04,2028.22,7875.03,10.894,0.02,307,1915,84.93,14.4,8.5405
6,80,35.0055,0.84,100.0,449.44,555.99,1368.01,1141.2,5.48,8.0,194.81,2222.88,8346.14,1.02,42.23,182.58,2387.95,8068.33,9.3119,0.02,334,2223,100.0,14.85,8.919
6,81,25.0005,0.6218,60.0,462.54,537.16,1264.81,1044.34,7.05,9.03,175.35,1915.36,8008.7,0.94,36.7,164.68,2028.19,7875.32,10.9316,0.02,308,1915,84.93,14.28,8.5399
6,82,25.0039,0.62,60.0,462.54,536.79,1262.66,1048.85,7.05,9.02,175.47,1915.26,8010.55,0.94,37.16,164.42,2028.17,7875.08,10.9216,0.02,306,1915,84.93,14.13,8.6741
6,83,20.0005,0.7007,100.0,491.19,608.5,1481.61,1254.38,9.35,13.65,334.93,2323.92,8725.68,1.07,44.49,315.26,2388.08,8056.85,9.2333,0.02,365,2324,100.0,24.34,14.6724
6,84,34.9985,0.841,100.0,449.44,555.98,1369.03,1136.35,5.48,8.0,194.46,2222.95,8353.77,1.02,42.03,182.87,2388.02,8065.08,9.3386,0.02,335,2223,100.0,14.93,8.9065
6,85,19.999,0.7019,100.0,491.19,607.18,1494.66,1251.0,9.35,13.66,334.81,2323.98,8722.39,1.08,44.28,315.33,2388.13,8060.38,9.2235,0.02,364,2324,100.0,24.45,14.616
