ExportDate;EquipmentID;Cycle;Timestamp;Sensor_2;Sensor_3;Sensor_4;Sensor_7;Sensor_8;Sensor_9;Sensor_11;Sensor_12;Sensor_13;Sensor_14;Sensor_15;Sensor_17;LatentZ1;LatentZ2;NearestDistance;PredictedStatus;WorkOrder;MaintenanceCost
2026/07/02;ENG-015;27;2026-01-02 03:00:00;641.9300;1582.6600;1392.6500;554.2700;2387.9800;9053.3200;47.3700;522.1300;2388.0200;8138.6500;8.4319;393.0000;0.048168;-1.051983;0.001381;healthy;WO297725;1710.50
2026-07-02;eng-042;65;2026-01-03 17:00:00;641.9600;1587.7800;1398.4800;554.1600;2388.0100;9054.6900;47.3100;522.6100;2388.0800;8131.8300;8.4114;392.0000;0.019754;-1.004746;0.001859;Healthy;WO990145;684.19
2026/07/02;ENG-079;63;2026-01-03 15:00:00;642.4800;1591.3400;1402.2800;553.2900;2388.0800;9052.6300;47.2800;521.7100;2388.0900;8135.3100;8.4231;392.0000;0.037340;-0.425170;0.002218;Healthy;WO686242;217.92
2026/07/02;ENG-035;89;2026-01-04 17:00:00;643.0700;1594.6900;1412.2200;553.4400;2388.1000;9054.6000;47.6400;521.0200;2388.0600;8139.4500;8.4543;393.0000;0.041521;0.132386;0.002618;Healthy;WO779992;1,131.89
2026-07-02;ENG-024;82;2026-01-04 10:00:00;642.4200;1590.4500;1404.4200;554.5000;2388.0100;9072.6500;47.1700;521.9800;2387.9700;8146.2900;8.3839;391.0000;0.042092;-0.963835;0.002878;Healthy;WO716966;2191.51
2026-07-02;ENG-081;101;2026-01-05 05:00:00;642.8600;1579.9700;1404.2000;553.8200;2388.0400;9067.0300;47.4100;521.8900;2388.0500;8154.1300;8.4169;393.0000;0.060664;-0.517851;0.000930;Healthy;WO357861;1410.75
02-Jul-2026;ENG-066;93;2026-01-04 21:00:00;643.2300;1588.9100;1411.2500;553.8800;2388.0900;9072.5000;47.6200;521.2500;2388.0900;8152.8300;8.4464;392.0000;0.085217;0.173138;;Warning;WO249148;11946.67
2026-07-02;  ENG-097 ;64;2026-01-03 16:00:00;642.3500;1585.1600;1401.5700;554.2500;2388.0600;9063.1800;47.4000;522.0400;2387.9600;8146.9800;8.3767;392.0000;0.052741;-0.968419;0.001036;Healthy;WO471855;2,116.24
2026-07-02;ENG-049;139;2026-01-06 19:00:00;642.5000;1587.5900;1405.6300;554.2300;2388.0400;9055.2600;47.2400;522.2700;2388.0200;8148.7900;8.4256;394.0000;0.042871;-0.697135;0.000598;Healthy;WO415763;1266.15
2026-07-02;ENG-024;95;2026-01-04 23:00:00;642.1700;1580.7200;1387.9800;553.9800;2388.0700;9070.9700;47.2000;522.3800;2388.0400;8152.0900;8.4099;392.0000;0.056715;-1.138141;0.000977;Healthy;WO872554;1162.35
2026-07-02;ENG-081;133;2026-01-06 13:00:00;643.0200;1583.4200;1409.0000;553.0100;2388.1000;9063.5200;47.5800;521.4700;2388.0800;8144.5000;8.4309;392.0000;0.070467;0.082684;0.002037;Healthy;WO965490;
2026/07/02;ENG-029;93;2026-01-04 21:00:00;642.8000;1584.2500;1400.3200;554.1100;2388.0000;9055.1500;47.3500;521.8200;2388.0500;8136.6900;8.4266;392.0000;0.033858;-0.590698;;Healthy;WO870061;1,247.87
2026/07/02;eng-048;34;2026-01-02 10:00:00;642.5400;1585.8000;1402.3800;553.5000;2388.0800;9053.1800;47.3600;521.5800;2388.1200;8137.8700;8.4262;392.0000;0.022608;-0.519488;0.003774;Healthy;WO609754;1809.64
02-Jul-2026;  ENG-099 ;47;2026-01-02 23:00:00;642.6900;1587.9100;1399.4600;554.9700;2388.0100;9052.2100;47.2900;522.1800;2388.0000;8139.6900;8.4165;392.0000;0.038473;-1.013071;0.001794;Healthy;WO364733;2387.51
2026-07-02;ENG-025;31;2026-01-02 07:00:00;642.3900;1593.7300;1398.2400;554.0200;2388.0500;9048.9900;47.4300;521.8200;2388.0900;8136.6600;8.4248;392.0000;0.038496;-0.487652;;Healthy;WO817792;129.57
2026-07-02;ENG-028;78;2026-01-04 06:00:00;642.8600;1582.9000;1404.4400;553.6800;2388.0600;9044.7600;47.2400;521.4400;2388.1100;8121.8600;8.4127;393.0000;0.001354;-0.375512;0.007821;Healthy;WO468204;206.40
02-Jul-2026;ENG-013;84;2026-01-04 12:00:00;642.5600;1589.4700;1405.6700;554.4200;2388.0500;9062.7700;47.3300;522.3500;2388.0200;8143.6400;8.4328;390.0000;0.015538;-2.685154;0.002584;Healthy;WO254592;2,378.55
02-Jul-2026;ENG-071;46;2026-01-02 22:00:00;642.1700;1579.2500;1403.7000;554.6100;2388.0500;9065.1300;47.2900;522.1500;2388.0300;8141.8000;8.4021;390.0000;0.022504;-1.115384;0.001582;Healthy;WO886061;
2026/07/02;ENG-023;86;2026-01-04 14:00:00;641.9200;1590.0500;1404.8600;553.8900;2388.0500;9049.1800;47.2000;522.2100;2388.0100;8131.1900;8.4079;391.0000;0.020977;-0.943998;0.002086;Healthy;WO459298;1470.90
2026/07/02;ENG-018;50;2026-01-03 02:00:00;641.9900;1591.7800;1402.5200;554.4000;2388.0400;9062.4700;47.3700;522.3600;2388.0300;8150.4800;8.4071;391.0000;0.042398;-0.873514;0.001359;Healthy;WO348089;2420.28
02-Jul-2026;ENG-066;90;2026-01-04 18:00:00;642.7800;1592.4200;1404.9300;553.4500;2388.1400;9073.7900;47.6600;521.2600;2388.1200;8148.8300;8.4453;393.0000;0.083845;0.118885;0.003736;Warning;WO678815;6197.33
2026-07-02;ENG-043;82;2026-01-04 10:00:00;642.2800;1581.9900;1402.6700;554.1000;2388.1000;9054.1200;47.3500;521.7300;2388.0600;8126.3600;8.4282;394.0000;0.011263;-0.459525;0.007943;healthy;WO448622;
2026/07/02;  ENG-091 ;83;2026-01-04 11:00:00;642.4900;1599.3100;1404.2400;552.8700;2388.1200;9053.2700;47.4700;521.6600;2388.1100;8131.2300;8.4769;394.0000;0.039259;0.205810;0.001234;healthy;WO371099;2,861.44
2026-07-02;ENG-043;70;2026-01-03 22:00:00;642.7200;1591.5100;1405.0000;553.7800;2388.1100;9055.8000;47.3200;521.9800;2388.1000;8129.5100;8.4170;393.0000;0.031571;-0.369612;0.001490;HEALTHY;WO407758;2474.40
2026/07/02;  ENG-100 ;131;2026-01-06 11:00:00;642.1600;1587.6700;1404.6300;554.1900;2388.0200;9076.6700;47.4100;521.5000;2388.0600;8151.3100;8.4223;392.0000;0.052262;-0.595216;0.001915;Healthy;WO248603;548.98
2026-07-02;eng-073;58;2026-01-03 10:00:00;641.9900;1588.5400;1399.0500;554.4000;2388.0900;9054.5700;47.1000;522.4200;2388.0500;8137.0000;8.4445;392.0000;0.012940;-0.943673;0.001601;Healthy;WO262103;413.51
02-Jul-2026;ENG-084;104;2026-01-05 08:00:00;642.6500;1585.6200;1400.0000;553.8400;2388.0800;9055.7800;47.6300;521.8900;2388.1000;8136.2200;8.4052;393.0000;0.037695;-0.398255;0.001530;Healthy;WO979087;510.91
2026-07-02;eng-057;89;2026-01-04 17:00:00;642.3400;1585.5700;1410.3900;553.6200;2388.0600;9044.4000;47.4200;521.8400;2388.1000;8131.1200;8.4228;391.0000;0.022978;-0.466680;0.001709;Healthy;WO229108;949.81
2026-07-02;ENG-084;60;2026-01-03 12:00:00;642.6800;1589.4000;1403.9700;553.8400;2388.1000;9058.4400;47.5800;521.9700;2388.1000;8136.3700;8.4282;393.0000;0.059341;-0.222607;0.001857;Healthy;WO202211;
02-Jul-2026;ENG-035;110;2026-01-05 14:00:00;642.7500;1587.9600;1408.8300;553.3600;2388.1100;9060.3800;47.6300;521.0200;2388.1400;8136.0600;8.4310;392.0000;0.021054;0.203408;0.001817;Warning;WO536677;16,888.00
2026/07/02;ENG-032;96;2026-01-05 00:00:00;642.3300;1580.0600;1399.1500;553.9700;2388.0000;9071.7400;47.1800;522.3000;2388.0600;8158.7200;8.4125;392.0000;0.052781;-1.090749;0.000977;Healthy;WO720804;616.31
2026/07/02;  ENG-019 ;48;2026-01-03 00:00:00;642.5700;1586.2900;1396.0100;554.7200;2388.0700;9059.7100;47.0400;522.4700;2388.0100;8140.8400;8.4149;392.0000;0.033761;-1.004127;0.000345;Healthy;WO906349;1,599.56
2026/07/02;ENG-065;42;2026-01-02 18:00:00;642.2600;1585.8100;1396.0100;554.5000;2388.0300;9062.9500;47.2400;522.4800;2388.0100;8150.9400;8.3990;392.0000;0.026116;-2.687359;0.002490;Healthy;WO392912;1872.12
02-Jul-2026;ENG-004;50;2026-01-03 02:00:00;642.0600;1592.4300;1408.9800;553.4800;2388.0700;9058.9100;47.5300;520.9500;2388.0800;8136.5600;8.4371;393.0000;0.064328;-0.101387;0.001698;healthy;WO886568;
2026-07-02;ENG-007;89;2026-01-04 17:00:00;642.5500;1582.7400;1398.8700;554.9200;2388.0200;9063.1500;47.4100;522.2600;2388.0900;8147.6200;8.4108;393.0000;0.013975;-0.992756;0.001064;healthy;WO885278;2,287.28
2026-07-02;ENG-017;79;2026-01-04 07:00:00;641.9900;1585.3300;1399.3000;554.6900;2387.9600;9071.4800;47.5000;521.8400;2388.0200;8156.0000;8.4142;394.0000;0.046919;-0.954178;0.001337;Healthy;WO678733;1136.07
2026-07-02;eng-014;20;2026-01-01 20:00:00;642.8400;1589.0200;1408.1600;552.8600;2388.1100;9041.2000;47.4700;520.9000;2388.1400;8119.2500;8.4431;393.0000;-0.023522;0.135582;0.006424;Healthy;WO421107;558.81
2026/07/02;ENG-075;50;2026-01-03 02:00:00;642.1000;1587.4400;1403.7900;553.3700;2388.0300;9064.2700;47.4900;521.9500;2388.0600;8142.0500;8.3883;394.0000;0.053471;-0.524548;0.002348;Healthy;WO819449;839.09
02-Jul-2026;ENG-004;66;2026-01-03 18:00:00;642.6900;1593.7000;1408.2800;553.4700;2388.0700;9048.1400;47.6900;521.7000;2388.1200;8131.6200;8.4263;393.0000;0.054359;-0.037290;0.003756;Healthy;WO992377;218.29
2026-07-02;ENG-081;84;2026-01-04 12:00:00;642.2900;1588.6800;1398.6500;553.6800;2388.0900;9074.5600;47.3600;522.1700;2388.0400;8150.5400;8.4089;392.0000;0.055365;-0.686111;0.003719;Healthy;WO121234;353.84
02-Jul-2026;ENG-005;39;2026-01-02 15:00:00;642.5100;1590.8600;1408.8700;553.8200;2388.0500;9048.0500;47.3300;521.2200;2388.1200;8133.5900;8.4282;394.0000;0.035786;-0.061835;0.001826;Healthy;WO821216;2,846.81
02-Jul-2026;ENG-020;63;2026-01-03 15:00:00;642.9300;1592.7200;1404.7700;554.0600;2388.0500;9064.8300;47.3300;521.4900;2388.0800;8149.1600;8.4246;392.0000;0.065295;-0.406177;0.003044;Healthy;WO221279;623.48
2026-07-02;ENG-061;93;2026-01-04 21:00:00;642.3600;1583.5400;1405.5000;554.1200;2388.0400;9066.4700;47.1900;521.6500;2387.9700;8152.3700;8.4215;394.0000;0.045130;-0.609556;0.001601;Healthy;WO584566;1,925.25
2026-07-02;ENG-049;126;2026-01-06 06:00:00;642.7100;1584.9500;1400.0600;554.1100;2388.0500;9060.1000;47.1800;522.1300;2387.9500;8143.9500;8.3915;391.0000;0.046417;-1.019151;0.001036;Healthy;WO322174;2,185.50
02-Jul-2026;  ENG-049 ;181;2026-01-08 13:00:00;642.5900;1591.7900;1403.8200;554.2600;2388.0100;9059.9500;47.4100;522.1200;2387.9900;8141.8300;8.4618;392.0000;0.061598;-0.581347;0.002985;Healthy;WO817078;2,436.29
02-Jul-2026;ENG-091;97;2026-01-05 01:00:00;643.0400;1590.9800;1411.3900;552.8500;2388.1400;9049.2300;47.4400;521.0900;2388.1700;8129.7700;8.4454;394.0000;-0.021265;0.354172;0.004485;Healthy;WO428279;1983.37
02-Jul-2026;ENG-056;74;2026-01-04 02:00:00;643.4300;1597.0800;1413.9300;552.3500;2388.1400;9044.8800;47.7100;520.5200;2388.1900;8129.1400;8.4327;395.0000;-0.228050;0.888314;0.009099;Healthy;WO345140;1015.52
02-Jul-2026;ENG-001;19;2026-01-01 19:00:00;642.4300;1585.5800;1402.3000;553.8700;2388.0100;9046.9000;47.2500;522.0600;2388.0100;8129.3100;8.3892;391.0000;0.018496;-0.981228;0.003646;Healthy;WO999067;1710.03
2026/07/02;  ENG-064 ;79;2026-01-04 07:00:00;642.8000;1594.4200;1408.1900;553.9800;2388.0700;9055.5900;47.4600;521.8600;2388.1100;8134.0100;8.4303;394.0000;0.057487;-0.090064;0.000398;Healthy;WO670409;2278.60
2026/07/02;  ENG-097 ;62;2026-01-03 14:00:00;642.0100;1589.0000;1399.2500;553.9900;2388.0200;9069.1100;47.2300;522.4300;2388.0100;8154.2300;8.4599;391.0000;0.064267;-0.862590;0.002367;Healthy;WO284859;351.52
2026/07/02;ENG-057;98;2026-01-05 02:00:00;642.6600;1589.2300;1409.3600;553.3000;2388.1200;9050.5100;47.6100;521.4100;2388.0900;8127.3900;8.4664;393.0000;0.031774;-0.049415;0.001821;Healthy;WO604214;1016.84
2026-07-02;ENG-014;19;2026-01-01 19:00:00;642.9700;1592.7900;1402.2200;553.1100;2388.1600;9046.8400;47.6300;521.3300;2388.1600;8119.5100;8.4476;392.0000;-0.009586;0.163401;0.001034;healthy;WO529652;2442.32
2026/07/02;ENG-088;43;2026-01-02 19:00:00;642.7500;1585.5200;1402.6600;553.7400;2388.1300;9037.0100;47.5600;521.2600;2388.1300;8121.0500;8.4990;392.0000;-0.025248;0.022737;0.001921;Healthy;WO622595;1,349.24
02-Jul-2026;ENG-020;92;2026-01-04 20:00:00;642.2900;1586.2000;1401.4900;553.5900;2388.0800;9064.6000;47.5100;521.5000;2388.1200;8137.8500;8.4369;394.0000;0.061342;-0.140022;0.000477;Healthy;WO558411;69.14
02-Jul-2026;ENG-001;17;2026-01-01 17:00:00;642.1900;1582.7000;1404.1200;554.4200;2388.0600;9045.8500;47.2700;522.0900;2388.0200;8126.7800;8.4577;391.0000;0.010256;-0.855072;0.003211;Healthy;WO534038;456.11
02-Jul-2026;eng-080;46;2026-01-02 22:00:00;642.5200;1585.2900;1407.3600;553.9200;2388.1100;9064.2600;47.3400;521.4200;2388.0600;8140.6800;8.4138;393.0000;0.044338;-0.366467;0.000532;Healthy;WO556827;2244.25
2026-07-02;ENG-073;51;2026-01-03 03:00:00;641.9500;1586.0700;1385.2100;554.0700;2387.9700;9054.4100;47.3000;521.5900;2388.0100;8134.7900;8.4092;393.0000;0.033665;-1.045836;0.001465;Healthy;WO448083;1,743.22
2026/07/02;ENG-060;52;2026-01-03 04:00:00;642.1300;1583.1600;1402.2200;553.3100;2388.0900;9050.0300;47.6800;521.4600;2388.0600;8127.7000;8.4303;394.0000;0.044738;-0.215274;0.002470;Healthy;WO608211;190.61
2026/07/02;  ENG-018 ;65;2026-01-03 17:00:00;642.2700;1588.6500;1397.0700;553.8700;2388.0200;9064.0800;47.4600;522.2000;2388.0300;8146.7700;8.4499;393.0000;0.065391;-0.598872;0.001794;Healthy;WO927387;964.83
2026/07/02;ENG-083;43;2026-01-02 19:00:00;642.0200;1586.2000;1401.2700;553.6200;2387.9800;9057.4200;47.3800;522.0100;2388.0200;8139.3700;8.4374;393.0000;0.040768;-0.740335;0.002490;Healthy;WO865856;76.09
02-Jul-2026;eng-007;90;2026-01-04 18:00:00;642.3800;1591.7800;1395.2700;554.6800;2388.0100;9056.7300;47.1900;522.6000;2388.0100;8138.1800;8.4295;393.0000;0.028507;-0.980696;0.002502;Healthy;WO200120;2,524.87
2026/07/02;  ENG-062 ;83;2026-01-04 11:00:00;642.1700;1583.3700;1393.1800;554.3800;2387.9700;9057.2000;47.2100;522.8200;2387.9700;8140.6000;8.3985;391.0000;0.068261;-1.224469;0.001145;Healthy;WO357303;2,148.04
2026-07-02;ENG-008;84;2026-01-04 12:00:00;642.5200;1597.5800;1398.1000;552.3800;2388.1000;9053.8400;47.4700;521.5000;2388.1100;8132.0500;8.4496;393.0000;0.065461;0.010071;0.001105;Healthy;WO760128;1043.84
2026/07/02;ENG-006;52;2026-01-03 04:00:00;642.7600;1595.7100;1407.2500;553.4400;2388.1400;9059.7200;47.5000;521.5500;2388.0700;8133.9400;8.4176;394.0000;0.061110;-0.078699;0.003514;Healthy;WO205582;2171.90
2026-07-02;ENG-024;92;2026-01-04 20:00:00;642.6300;1576.9600;1395.1100;554.8200;2388.0000;9067.1100;47.3100;521.9400;2388.0600;8149.8900;8.4162;393.0000;0.027992;-0.973959;0.001145;HEALTHY;WO239041;1824.36
02-Jul-2026;ENG-026;29;2026-01-02 05:00:00;642.2400;1582.7400;1397.6900;554.4700;2387.9800;9065.2100;47.2300;521.8100;2388.0200;8144.2200;8.3919;392.0000;0.025248;-0.987969;0.001359;Healthy;WO340581;1826.97
2026/07/02;  ENG-011 ;50;2026-01-03 02:00:00;642.9200;1591.4200;1410.9600;553.2100;2388.1800;9033.0400;47.6700;521.6700;2388.1700;8119.6000;8.4825;394.0000;-0.057535;0.334720;0.007678;Healthy;WO874825;572.39
2026-07-02;ENG-013;128;2026-01-06 08:00:00;642.2900;1583.8400;1398.0600;554.1600;2388.0000;9056.6000;47.1700;522.0300;2388.0700;8138.9800;8.4218;392.0000;0.014707;-0.960007;0.001381;Healthy;WO973931;2,035.68
02-Jul-2026;ENG-023;65;2026-01-03 17:00:00;642.0500;1582.7300;1394.6600;554.5600;2387.9600;9053.3500;47.0700;522.3300;2388.0300;8139.1400;8.4067;390.0000;0.039125;-1.264624;0.002719;Healthy;WO823976;1,687.20
2026-07-02;  ENG-021 ;77;2026-01-04 05:00:00;642.2700;1582.0100;1402.8900;554.5500;2388.0200;9054.5000;47.3400;522.2600;2388.0300;8139.4400;8.3876;392.0000;0.012133;-0.939784;0.001761;Healthy;WO217536;2,308.63
2026-07-02;ENG-030;72;2026-01-04 00:00:00;642.3100;1581.3100;1404.6100;554.1200;2388.1000;9042.7000;47.5100;521.2200;2388.1000;8128.9200;8.4061;393.0000;0.008379;-0.387493;0.008097;Healthy;WO883747;532.42
02-Jul-2026;ENG-053;66;2026-01-03 18:00:00;642.6900;1588.8400;1410.4100;553.7700;2388.1100;9054.5100;47.1800;522.1400;2388.0300;8141.8900;8.4374;394.0000;0.044723;-0.423253;0.001125;healthy;WO263361;536.83
02-Jul-2026;eng-022;24;2026-01-02 00:00:00;642.8600;1587.7400;1409.6500;552.7300;2388.0800;9041.3200;47.4600;521.5800;2388.0800;8128.4700;8.4282;391.0000;0.039931;-0.262019;0.001601;Healthy;WO317327;950.31
2026-07-02;eng-012;124;2026-01-06 04:00:00;642.4500;1587.9700;1396.6700;554.4100;2387.9900;9062.6700;47.2700;521.8200;2388.0600;8138.5500;8.3932;391.0000;0.017650;-0.880641;0.000423;healthy;WO315471;1838.71
2026-07-02;ENG-024;68;2026-01-03 20:00:00;642.4800;1584.9600;1399.8100;555.2000;2387.9900;9064.1300;47.1200;521.8900;2387.9800;8148.9000;8.4037;391.0000;0.030119;-2.646248;0.003312;healthy;WO324259;315.58
02-Jul-2026;ENG-019;54;2026-01-03 06:00:00;642.5700;1583.0700;1405.4900;554.5400;2388.0400;9057.4500;47.2500;521.9300;2388.0600;8136.9700;8.3775;393.0000;-0.006220;-0.876527;0.007201;Healthy;WO397858;2412.82
02-Jul-2026;eng-072;74;2026-01-04 02:00:00;642.3600;1586.8400;1403.6100;553.7000;2388.0800;9063.1000;47.4000;522.4700;2388.0300;8150.4500;8.4286;393.0000;0.062081;-0.597165;0.001983;Healthy;WO968726;1542.69
2026/07/02;ENG-030;70;2026-01-03 22:00:00;642.7100;1588.8000;1404.7100;553.5800;2388.1600;9044.7900;47.5800;521.7100;2388.1100;8128.4400;8.4352;393.0000;0.030637;-0.151042;0.002499;Healthy;WO845810;2,394.90
2026-07-02;ENG-095;51;2026-01-03 03:00:00;642.0500;1581.1400;1401.6600;554.0100;2388.0700;9044.3600;47.4300;522.2200;2388.0800;8132.0800;8.4421;393.0000;0.011126;-0.738941;;Healthy;WO651399;1595.86
2026/07/02;ENG-082;94;2026-01-04 22:00:00;642.4300;1588.7900;1404.2500;554.2500;2388.0300;9062.5800;47.3700;522.4500;2388.0600;8148.6700;8.4222;392.0000;0.048256;-0.651955;0.000897;Healthy;WO776654;2429.71
2026-07-02;ENG-057;85;2026-01-04 13:00:00;642.6200;1589.4100;1404.9000;553.5300;2388.0400;9046.3100;47.5100;521.7100;2388.0500;8133.0100;8.3991;393.0000;0.033766;-0.439092;0.001354;Healthy;WO436026;
2026/07/02;ENG-086;53;2026-01-03 05:00:00;642.9900;1586.0600;1402.5300;553.6500;2388.0700;9056.9600;47.4700;521.0400;2388.0800;8140.7400;8.4331;393.0000;0.051510;-0.170405;0.000525;HEALTHY;WO517012;
02-Jul-2026;ENG-082;98;2026-01-05 02:00:00;642.1900;1586.4000;1403.3400;554.2300;2388.1200;9064.4500;47.5200;521.3300;2388.1200;8140.3500;8.4281;393.0000;0.046728;-0.227804;0.002737;Healthy;WO734257;2,236.63
2026/07/02;ENG-006;54;2026-01-03 06:00:00;642.6600;1592.3200;1404.0400;554.2500;2388.0900;9054.8500;47.4100;521.4100;2388.1100;8133.9300;8.4330;392.0000;0.034889;-0.339685;0.000525;Healthy;WO169987;961.49
02-Jul-2026;eng-022;19;2026-01-01 19:00:00;642.5200;1597.6000;1407.5500;553.9800;2388.0400;9044.9100;47.5100;521.3600;2388.0800;8125.8900;8.4510;393.0000;0.045139;-0.117897;0.002417;Healthy;WO115697;1646.74
2026/07/02;ENG-100;111;2026-01-05 15:00:00;642.2300;1581.9500;1401.4700;553.6500;2388.0300;9068.5100;47.3500;522.2100;2387.9800;8148.2200;8.4004;391.0000;0.066187;-1.083507;0.001245;Healthy;WO189717;1184.51
2026-07-02;ENG-043;109;2026-01-05 13:00:00;642.4500;1586.9700;1410.9900;553.6300;2388.0900;9051.3700;47.2800;521.9400;2388.1500;8130.1600;8.4246;392.0000;0.033300;-0.158179;0.003599;Healthy;WO622590;1945.36
2026/07/02;ENG-091;116;2026-01-05 20:00:00;642.7900;1594.2600;1406.3200;553.0600;2388.1200;9051.7000;47.5200;522.0900;2388.1100;8129.5600;8.4424;393.0000;0.056252;-0.006404;0.002158;Healthy;WO559996;1,706.08
02-Jul-2026;ENG-062;135;2026-01-06 15:00:00;641.7700;1583.5600;1404.5400;553.3800;2388.0000;9058.3600;47.2400;521.8700;2388.0100;8143.1800;8.3786;391.0000;0.032183;-0.985356;0.001875;Healthy;WO371742;385.76
2026/07/02;ENG-051;85;2026-01-04 13:00:00;642.3800;1587.0900;1402.5500;553.9200;2388.0900;9044.5500;47.5100;521.7200;2388.1200;8132.7400;8.4063;392.0000;0.014475;-0.549561;0.001647;Healthy;WO480850;1,070.32
2026-07-02;ENG-077;67;2026-01-03 19:00:00;642.4900;1592.5200;1397.4900;554.6200;2388.1000;9054.1700;47.4400;522.3800;2388.0800;8132.3100;8.4250;392.0000;0.019681;-0.696801;0.000846;Healthy;WO553562;2,121.34
2026-07-02;eng-058;91;2026-01-04 19:00:00;642.5000;1588.0500;1402.7200;553.2300;2388.1100;9052.8900;47.5000;521.9500;2388.1300;8137.6200;8.4292;393.0000;0.042264;-0.430580;0.000122;Healthy;WO868488;730.21
2026/07/02;eng-035;100;2026-01-05 04:00:00;642.9600;1595.5000;1416.7800;552.7300;2388.1700;9060.5600;47.7000;521.3500;2388.0700;8140.2300;8.4555;393.0000;0.011100;0.500435;0.000669;warning;WO310787;20223.95
2026-07-02;ENG-029;65;2026-01-03 17:00:00;642.4500;1583.7400;1402.6500;554.3500;2388.0500;9054.8000;47.1600;522.6000;2388.0700;8137.4300;8.4197;393.0000;0.021978;-0.834015;0.000772;Healthy;WO370840;1276.10
2026-07-02;eng-086;74;2026-01-04 02:00:00;642.8700;1585.1600;1412.2900;553.3300;2388.0700;9066.4300;47.4500;522.1300;2388.0200;8141.9800;8.4373;393.0000;0.072526;-0.303722;0.001667;Healthy;WO212276;101.18
2026-07-02;eng-087;33;2026-01-02 09:00:00;641.7100;1575.8100;1397.6400;554.1000;2388.0500;9056.1600;47.2900;521.5300;2388.0100;8138.8900;8.4220;392.0000;0.027456;-1.051116;0.001424;healthy;WO266925;2633.88
2026-07-02;ENG-035;114;2026-01-05 18:00:00;643.1300;1590.8700;1412.9700;553.1100;2388.1600;9059.2700;47.6900;521.3000;2388.1400;8139.0200;8.4660;393.0000;0.012649;0.356020;0.001903;Warning;WO206858;24,919.40
2026/07/02;ENG-055;50;2026-01-03 02:00:00;642.3200;1586.6600;1399.2200;554.4200;2388.0000;9055.6300;47.2900;522.5000;2388.0700;8139.7800;8.4407;391.0000;0.032089;-1.066833;0.001145;healthy;WO430456;95.60
02-Jul-2026;eng-054;49;2026-01-03 01:00:00;642.3100;1587.7900;1397.6100;553.9000;2387.9600;9055.9600;47.0900;522.1500;2388.0000;8141.2000;8.3988;391.0000;0.047026;-1.115918;0.000772;Healthy;WO841070;309.57
2026-07-02;ENG-046;81;2026-01-04 09:00:00;642.4800;1591.0200;1411.7900;553.4900;2388.0700;9077.2600;47.3600;521.7700;2388.0200;8142.8900;8.4264;392.0000;0.080819;-0.284860;0.003075;healthy;WO152031;2726.89
2026-07-02;ENG-042;58;2026-01-03 10:00:00;642.2900;1582.2900;1394.2700;553.4400;2388.0800;9049.9400;47.2500;521.9300;2388.1100;8130.7100;8.3864;392.0000;-0.004255;-0.807661;0.002290;Healthy;WO304789;179.50
2026/07/02;ENG-035;88;2026-01-04 16:00:00;642.8800;1586.7200;1419.7700;553.6900;2388.1000;9049.3200;47.6700;521.0700;2388.0900;8136.7500;8.4158;394.0000;0.008270;0.107024;0.001875;Healthy;WO136483;2,024.71
02-Jul-2026;ENG-041;67;2026-01-03 19:00:00;642.3300;1592.5000;1407.9600;554.5200;2388.0400;9047.8400;47.3800;522.0200;2388.0600;8129.5300;8.4124;393.0000;0.024092;-2.684241;0.002392;Healthy;WO767913;1277.64
2026-07-02;eng-056;49;2026-01-03 01:00:00;642.5600;1584.3000;1415.8200;552.5900;2388.1300;9049.6800;47.7200;521.2900;2388.1700;8128.5700;8.4467;394.0000;-0.032132;0.400925;0.002781;Healthy;WO386046;
2026-07-02;ENG-056;47;2026-01-02 23:00:00;642.8300;1583.2600;1403.8200;552.8400;2388.1400;9040.8700;47.3500;520.9800;2388.1400;8126.2800;8.4409;393.0000;-0.006565;-0.018832;0.004692;Healthy;WO727168;890.75
2026-07-02;ENG-085;21;2026-01-01 21:00:00;642.9000;1587.2900;1406.4600;553.6900;2388.0700;9054.9400;47.6200;521.6100;2388.0600;8133.3700;8.4488;394.0000;0.052616;0.013382;0.004261;Healthy;WO482433;615.98
2026/07/02;ENG-028;73;2026-01-04 01:00:00;641.8900;1592.6200;1407.8000;554.1800;2388.1200;9044.9000;47.5200;521.2200;2388.1100;8134.0600;8.4298;393.0000;0.034373;-0.202067;0.001336;Healthy;WO778992;382.90
2026/07/02;ENG-066;75;2026-01-04 03:00:00;642.7000;1593.6300;1410.3800;553.1200;2388.0800;9070.3500;47.5000;521.8800;2388.0900;8152.0100;8.4251;394.0000;0.115130;0.089158;0.007267;Warning;WO127087;23,267.99
2026/07/02;eng-089;100;2026-01-05 04:00:00;642.0700;1591.7200;1400.9000;552.9600;2388.1300;9045.8700;47.4100;521.4600;2388.1300;8123.4100;8.4270;392.0000;0.031949;-0.158537;0.003245;Healthy;WO192472;175.71
2026/07/02;ENG-058;87;2026-01-04 15:00:00;642.6700;1582.3700;1396.8300;553.3000;2388.0500;9051.7500;47.4900;521.7400;2388.0500;8124.2900;8.4260;392.0000;0.027763;-0.542438;0.000000;Healthy;WO287132;2,052.89
